,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
798,CHEMBL5202735,CCOC(=O)CCCCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(OC)c([N+](=O)[O-])c1,active,609.6180000000002,0.368800000000002,3.0,15.0,6.943095148663527
799,CHEMBL5185197,COc1ccc(S(=O)(=O)N(CCCCOC(C)=O)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],active,595.5910000000001,-0.02129999999999832,3.0,15.0,7.096910013008056
800,CHEMBL5177302,COc1ccc(S(=O)(=O)N(CCCCNc2cccc3ccccc23)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],active,678.7280000000003,2.6809000000000003,4.0,14.0,7.522878745280337
801,CHEMBL5179718,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)OCc1ccccc1,inactive,440.5210000000002,2.3559,1.0,6.0,4.301029995663981
803,CHEMBL5187027,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)C[C@H]2S1(=O)=O,inactive,486.5460000000003,1.4275999999999998,1.0,7.0,4.583359492661719
807,CHEMBL5188979,CC1(C)[C@H](C(=O)OCc2cc(F)cc(F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,inactive,508.4990000000002,1.3156999999999999,1.0,7.0,4.772113295386326
810,CHEMBL5192323,CC1(C)[C@H](C(=O)OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,inactive,608.5130000000003,3.0751000000000017,1.0,7.0,4.452225294612178
811,CHEMBL5193661,CC1(C)[C@H](C(=O)OCc2cccc([N+](=O)[O-])c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,inactive,517.5160000000002,0.9456999999999995,1.0,9.0,4.876148359032914
812,CHEMBL5172484,COc1ccc(COC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)COc4ccccc4)[C@H]3S(=O)(=O)C2(C)C)cc1,inactive,502.54500000000024,1.0461,1.0,8.0,4.507239610973162
813,CHEMBL5202168,CC1(C)[C@H](C(=O)OCc2ccc(C(F)(F)F)o2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,inactive,530.4770000000002,1.6493000000000002,1.0,8.0,4.991399828238082
820,CHEMBL5198745,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)CCc3ccccc3)[C@H]2S1(=O)=O,inactive,470.54700000000025,1.5913000000000002,1.0,6.0,4.34008379993015
825,CHEMBL5184680,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3cccc4ccccc34)[C@H]2S1(=O)=O,inactive,522.5790000000003,2.1906999999999996,1.0,7.0,4.375717904164332
826,CHEMBL5191009,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)C(Br)(Br)[C@H]2S1(=O)=O,active,481.16200000000003,1.9598000000000002,0.0,5.0,6.154901959985743
827,CHEMBL5184035,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](Br)[C@H]2S1(=O)=O,inactive,402.2660000000001,1.2372,0.0,5.0,4.995678626217358
828,CHEMBL5201737,CC1(C)[C@H](C(=O)O)N2C(=O)C(Br)(Br)[C@H]2S1(=O)=O,inactive,391.03700000000003,0.3010000000000001,1.0,4.0,4.616184634019569
829,CHEMBL5196801,CC1(C)[C@H](C(=O)OCc2ccc([N+](=O)[O-])cc2)N2C(=O)C(Br)(Br)[C@H]2S1(=O)=O,active,526.1590000000001,1.868,0.0,7.0,6.221848749616356
830,CHEMBL5174185,CC1(C)[C@H](C(=O)OCc2ccc([N+](=O)[O-])cc2)N2C(=O)C(Br)(Br)[C@H]2[S+]1[O-],active,510.1600000000001,2.2019,0.0,6.0,6.301029995663981
831,CHEMBL615,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,inactive,350.3960000000001,0.6970999999999998,2.0,5.0,4.301029995663981
832,CHEMBL5175665,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2[S@@+]1[O-],inactive,456.5200000000002,1.3713999999999993,1.0,6.0,4.640164517660112
833,CHEMBL5180585,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](NC(=O)COc3ccccc3)[C@H]2[S@@+]1[O-],inactive,456.5200000000002,1.3713999999999993,1.0,6.0,4.301029995663981
834,CHEMBL5177029,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,inactive,472.51900000000023,1.0374999999999994,1.0,7.0,4.301029995663981
835,CHEMBL5207886,CC1(C)[C@H](C(=O)OCc2cc(F)c(F)c(F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,inactive,526.4890000000001,1.4548000000000003,1.0,7.0,4.301029995663981
836,CHEMBL5205045,CC1(C)[C@H](C(=O)OCc2ccc([N+](=O)[O-])cc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,inactive,517.5160000000002,0.9456999999999995,1.0,9.0,4.301029995663981
837,CHEMBL5182588,CC1(C)[C@H](C(=O)OCc2ccc3ccccc3c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,inactive,522.5790000000003,2.1906999999999996,1.0,7.0,4.301029995663981
838,CHEMBL5183311,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2S1(=O)=O,inactive,456.5200000000002,1.2011999999999998,1.0,6.0,4.301029995663981
839,CHEMBL5207205,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)OCc3ccccc3)[C@H]2S1(=O)=O,inactive,472.51900000000023,1.7687000000000002,1.0,7.0,4.301029995663981
840,CHEMBL5200029,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,inactive,592.4570000000003,3.5425200000000014,1.0,8.0,4.301029995663981
841,CHEMBL5178752,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)CNC(=O)c3ccccc3)[C@H]2S1(=O)=O,inactive,499.54500000000024,0.38850000000000234,2.0,7.0,4.301029995663981
842,CHEMBL5194789,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)CNC(=O)OCc3ccccc3)[C@H]2S1(=O)=O,inactive,529.5710000000003,0.8849000000000018,2.0,8.0,4.301029995663981
843,CHEMBL5200470,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,inactive,585.6790000000003,2.2996,2.0,8.0,4.301029995663981
844,CHEMBL5185121,CCN1CCC(NC(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)OCc4ccccc4)C(C)(C)S(=O)(=O)[C@H]23)c2ccccc2)C(=O)C1=O,inactive,653.7140000000003,0.18890000000000606,3.0,9.0,4.301029995663981
845,CHEMBL5181916,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,inactive,486.5460000000002,1.4259999999999988,1.0,7.0,4.301029995663981
846,CHEMBL5204887,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)OCc3ccc(F)cc3)C(C)(C)S(=O)(=O)[C@H]12,inactive,504.53600000000023,1.5650999999999995,1.0,7.0,4.301029995663981
847,CHEMBL3133030,CC1(C)S[C@H]2N(C(=O)C2(Br)Br)[C@H]1C(=O)OCc1ccccc1,inactive,449.16400000000016,3.278200000000002,0.0,4.0,4.301029995663981
848,CHEMBL5174549,CC1(C)S[C@H]2N(C(=O)C2(Br)Br)[C@H]1C(=O)OCc1ccc([N+](=O)[O-])cc1,inactive,494.16100000000023,3.1864000000000017,0.0,6.0,4.301029995663981
849,CHEMBL403,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,inactive,233.24499999999998,-0.794999999999999,1.0,4.0,4.301029995663981
850,CHEMBL5205487,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)C[C@H]2S1(=O)=O,inactive,323.37000000000006,0.8638000000000001,0.0,5.0,4.301029995663981
852,CHEMBL5177226,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)OC(C)(C)C)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,640.6880000000006,-3.0254999999999916,4.0,11.0,6.070581074285707
854,CHEMBL5180071,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)C(C)C)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,610.6620000000004,-3.7779999999999956,4.0,10.0,6.187086643357144
855,CHEMBL5172622,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)Cc1ccccc1)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,526.6340000000002,1.5709000000000006,3.0,6.0,6.585026652029182
856,CHEMBL5209543,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)Cc1ccccc1)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,658.7060000000004,-3.1912999999999925,4.0,10.0,6.585026652029182
857,CHEMBL5198062,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(S(C)(=O)=O)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,486.5910000000003,-0.23879999999999563,3.0,7.0,6.167491087293763
858,CHEMBL5199430,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)OC(C)(C)C)C2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,522.6430000000004,2.126800000000001,3.0,7.0,6.346787486224656
859,CHEMBL5179631,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)OC(C)(C)C)C2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,654.7150000000005,-2.6353999999999913,4.0,11.0,6.1249387366083
860,CHEMBL5188783,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(S(C)(=O)=O)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,618.6630000000005,-5.0009999999999994,4.0,11.0,6.119186407719209
863,CHEMBL5180417,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)OC(C)(C)C)CC2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,536.6700000000004,2.5169000000000015,3.0,7.0,6.443697499232712
864,CHEMBL5189699,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)OC(C)(C)C)CC2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,668.7420000000005,-2.245299999999991,4.0,11.0,6.5376020021010435
865,CHEMBL5172047,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)C(C)C)CC2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,506.64400000000035,1.764400000000001,3.0,6.0,6.42021640338319
866,CHEMBL5171293,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)C(C)C)CC2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,638.7160000000006,-2.997799999999993,4.0,10.0,6.3872161432802645
867,CHEMBL5182182,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)Cc3ccccc3)CC2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,554.6880000000003,2.3511000000000006,3.0,6.0,6.455931955649724
868,CHEMBL5197848,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)Cc3ccccc3)CC2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,686.7600000000004,-2.411099999999992,4.0,10.0,6.5376020021010435
869,CHEMBL5171724,CC(C)C[C@H](NC(=O)OC1CC2(CCN(S(C)(=O)=O)CC2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,514.6450000000003,0.5414000000000034,3.0,7.0,6.619788758288394
870,CHEMBL5205014,CC(C)C[C@H](NC(=O)OC1CC2(CCN(S(C)(=O)=O)CC2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,646.7170000000006,-4.220799999999997,4.0,11.0,6.619788758288394
871,CHEMBL5209179,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C#N)CC2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,461.5630000000003,1.0628800000000012,3.0,7.0,6.494850021680094
872,CHEMBL5170187,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C#N)CC2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,593.6350000000003,-3.6993199999999935,4.0,11.0,6.4089353929735005
873,CHEMBL5205847,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,535.5510000000003,-3.2247999999999934,4.0,9.0,6.3872161432802645
878,CHEMBL5174398,CC(C)C[C@H](NC(=O)OCC1CN(C(=O)OC(C)(C)C)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,482.57800000000026,1.2041000000000015,3.0,7.0,6.3872161432802645
879,CHEMBL5175792,CC(C)C[C@H](NC(=O)OCC1CN(C(=O)OC(C)(C)C)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,614.6500000000003,-3.558099999999993,4.0,11.0,6.301029995663981
880,CHEMBL5171649,CC(C)C[C@H](NC(=O)OCC1CN(C(=O)Cc2ccccc2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,500.59600000000023,1.0383000000000009,3.0,6.0,6.080921907623926
881,CHEMBL5201279,CC(C)C[C@H](NC(=O)OCC1CN(C(=O)Cc2ccccc2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,632.6680000000005,-3.7238999999999938,4.0,10.0,6.119186407719209
882,CHEMBL5199753,CC(C)C[C@H](NC(=O)OCC1CN(C(=O)C2CC3CCC2C3)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,504.6280000000004,1.2318000000000018,3.0,6.0,6.2839966563652006
883,CHEMBL5175460,CC(C)C[C@H](NC(=O)OCC1CN(C(=O)C2CC3CCC2C3)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],active,636.7000000000006,-3.5303999999999953,4.0,10.0,6.309803919971486
886,CHEMBL5169770,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C1CN(C(=O)OC(C)(C)C)C1,active,484.59020355600035,1.2041000000000006,3.0,7.0,6.481486060122113
887,CHEMBL5191530,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-])C1CN(C(=O)OC(C)(C)C)C1.[Na+],active,616.662203556,-3.5580999999999916,4.0,11.0,6.468521082957745
888,CHEMBL5220835,CC(C)C[C@H](NC(=O)OCC1CC2CCCC(C2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,449.5920000000002,2.5536000000000003,3.0,5.0,6.7447274948966935
889,CHEMBL5218876,CC(C)C[C@H](NC(=O)OCC1CC2CCCC(C2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,553.6540000000002,-1.7776999999999925,4.0,8.0,6.769551078621726
890,CHEMBL5219917,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C1CC2CCCC(C2)C1,active,451.60420355600036,2.5535999999999994,3.0,5.0,6.5376020021010435
891,CHEMBL5219492,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C1CC2CCCC(C2)C1.[Na+],active,555.6662035560001,-1.7776999999999936,4.0,8.0,6.5376020021010435
892,CHEMBL5219984,CC(C)C[C@H](NC(=O)OCC1CC2C=CCC(C2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,447.57600000000025,2.3295999999999997,3.0,5.0,6.508638306165727
893,CHEMBL5220472,CC(C)C[C@H](NC(=O)OCC1CC2C=CCC(C2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,551.6380000000003,-2.001699999999992,4.0,8.0,6.585026652029182
894,CHEMBL5220572,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C1CC2C=CCC(C2)C1,active,449.5882035560003,2.3295999999999992,3.0,5.0,6.552841968657781
895,CHEMBL5220285,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C1CC2C=CCC(C2)C1.[Na+],active,553.6502035560001,-2.0016999999999934,4.0,8.0,6.522878745280337
896,CHEMBL5218940,CC(C)C[C@H](NC(=O)OCC1CC2C=CC1C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,419.52200000000016,1.5494000000000003,3.0,5.0,6.585026652029182
897,CHEMBL5219523,CC(C)C[C@H](NC(=O)OCC1CC2C=CC1C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,523.5840000000002,-2.7818999999999936,4.0,8.0,6.552841968657781
898,CHEMBL5219370,CC(C)C[C@H](NC(=O)OCC1CC2CCC1C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,421.5380000000001,1.7734,3.0,5.0,6.853871964321762
899,CHEMBL5218995,CC(C)C[C@H](NC(=O)OCC1CC2CCC1C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,525.6000000000001,-2.5578999999999934,4.0,8.0,7.0
902,CHEMBL5220933,CC(C)C[C@H](NC(=O)OC1CC2CCC(C1)N2C(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,556.6600000000002,2.6694000000000004,3.0,7.0,6.4089353929735005
903,CHEMBL5219346,CC(C)C[C@H](NC(=O)OC1CC2CCC(C1)N2C(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,660.7220000000004,-1.6618999999999926,4.0,10.0,6.431798275933005
904,CHEMBL5219362,CCCCCC12CCC(COC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]3CCNC3=O)(CC1)CC2,active,505.7000000000004,4.258100000000002,3.0,5.0,6.568636235841013
905,CHEMBL5218677,CCCCCC12CCC(COC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]3CCNC3=O)C(O)S(=O)(=O)[O-])(CC1)CC2.[Na+],active,609.762,-0.07319999999999438,4.0,8.0,6.522878745280337
906,CHEMBL5219870,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C12CCC(CCCCC)(CC1)CC2,active,507.7122035560006,4.2581000000000016,3.0,5.0,6.508638306165727
907,CHEMBL5219054,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C12CCC(CCCCC)(CC1)CC2.[Na+],active,611.774203556,-0.07319999999999549,4.0,8.0,6.508638306165727
908,CHEMBL5218716,CC(C)C[C@H](NC(=O)OCC12CC3CC(CC(C3)C1)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,461.60300000000024,2.5536000000000003,3.0,5.0,6.7447274948966935
909,CHEMBL5220123,CC(C)C[C@H](NC(=O)OCC12CC3CC(CC(C3)C1)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,565.6650000000003,-1.7776999999999925,4.0,8.0,6.823908740944319
910,CHEMBL5220574,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C12CC3CC(CC(C3)C1)C2,active,463.6152035560004,2.5535999999999994,3.0,5.0,6.5376020021010435
911,CHEMBL5220471,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C12CC3CC(CC(C3)C1)C2.[Na+],active,567.6772035560001,-1.7776999999999936,4.0,8.0,6.568636235841013
912,CHEMBL5220452,CC(C)C[C@H](NC(=O)OCCC12CC3CC(CC(C3)C1)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,475.6300000000003,2.9437000000000006,3.0,5.0,6.568636235841013
913,CHEMBL5220196,CC(C)C[C@H](NC(=O)OCCC12CC3CC(CC(C3)C1)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,579.6920000000003,-1.3875999999999928,4.0,8.0,6.6020599913279625
914,CHEMBL5220377,CC(C)C[C@H](NC(=O)OCC12CC3CC(CC(O)(C3)C1)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,active,477.6020000000003,1.6685000000000005,4.0,6.0,6.086186147616283
916,CHEMBL5218884,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C12CC3CC(CC(O)(C3)C1)C2,active,479.6142035560004,1.6684999999999992,4.0,6.0,6.130768280269024
917,CHEMBL5220641,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C12CC3CC(CC(O)(C3)C1)C2.[Na+],active,583.6762035560001,-2.6627999999999936,5.0,9.0,6.107905397309519
918,CHEMBL5286417,CC(C)(C)OC(=O)Nc1ccn([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c(=O)c1,active,593.6810000000004,2.4330000000000016,4.0,8.0,6.173925197299173
919,CHEMBL5290702,Cn1nc(-c2ccc(C(F)(F)F)cc2)nc2c(=O)n(C)c(=O)cc1-2,active,336.273,1.6645999999999996,0.0,6.0,6.585026652029182
920,CHEMBL5271003,CC(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF,inactive,386.4230000000001,2.567400000000001,2.0,4.0,4.9434762759209
922,CHEMBL3427167,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1,active,486.5690000000003,1.1862000000000015,4.0,6.0,7.346787486224656
923,CHEMBL5287345,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])OCc1ccccc1.[Na+],active,541.5580000000003,-2.5972999999999944,4.0,8.0,7.346787486224656
924,CHEMBL5290927,CC(C)C[C@H](NC(=O)OCc1cccc(C(F)(F)F)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,575.5380000000002,-1.775099999999995,4.0,8.0,7.795880017344075
925,CHEMBL5290282,COc1ccc(OCC(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)C3(C)C)cc1,active,457.52700000000027,0.7669000000000015,2.0,6.0,7.818156412055227
926,CHEMBL5267069,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CCc1cc(F)cc(F)c1,active,461.50900000000024,1.7344000000000002,2.0,4.0,8.119186407719209
927,CHEMBL5270743,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccc(Cl)cc1Cl,active,496.3910000000003,2.209200000000001,2.0,5.0,7.764471553092451
929,CHEMBL5288729,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NCCc1cccc(F)c1)c1cccnc1,inactive,459.56500000000017,5.137400000000004,1.0,3.0,4.063888568325146
931,CHEMBL274056,O=C1C=CC(=O)c2c(O)ccc(O)c21,active,190.154,1.033,2.0,4.0,6.309803919971486
932,CHEMBL5283004,C[C@H](NC[C@@H](c1cccnc1)N(C(=O)C(Cl)Cl)c1ccc(-c2ccccc2)cc1)c1ccccc1,active,504.4610000000001,6.9774000000000065,1.0,3.0,6.366531544420414
933,CHEMBL5281998,C[C@H](NC[C@@H](c1cccnc1)N(C(=O)C(Br)(Br)Br)c1ccc(-c2ccccc2)cc1)c1ccccc1,active,672.2590000000001,8.012200000000007,1.0,3.0,7.096910013008056
934,CHEMBL5278950,O=C(NCCc1cccc(F)c1)[C@@H](c1cncnc1)N(C(=O)[C@H](F)Cl)c1ccc(S(F)(F)(F)(F)F)cc1,active,570.9180000000001,6.240700000000004,1.0,4.0,7.251811972993799
935,CHEMBL5287918,O=C(CCl)N1N=C(c2ccccc2)C[C@@H]1c1cccc2nccnc12,active,350.8090000000001,3.5463000000000022,0.0,4.0,6.275724130399211
936,CHEMBL5267414,O=C(CCl)N1N=C(c2cc(Cl)ccc2F)C(c2ccccc2)C1c1ccc2nccnc2c1,active,479.34200000000016,5.732500000000005,0.0,4.0,7.853871964321762
937,CHEMBL5287068,CSc1ccc2c(c1)NC(=O)C(F)(F)C2=O,active,243.23399999999992,2.1786,1.0,3.0,6.080921907623926
938,CHEMBL490822,O=C(Oc1cncc(Cl)c1)c1cccc2cc[nH]c12,active,272.69100000000003,3.435500000000001,1.0,3.0,7.259637310505756
939,CHEMBL5276480,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)OCc1ccccc1,active,427.5010000000002,1.6336000000000006,2.0,5.0,7.292429823902063
940,CHEMBL5276875,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)OCc3ccccc3)C[C@@H]21,active,427.50100000000015,1.4895000000000003,2.0,5.0,7.267606240177032
941,CHEMBL5275051,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)OC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,560.6920000000002,2.225800000000001,4.0,7.0,6.978810700930062
